name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,id,html,cluster
Fotografia,João Gilberto,437.0,197.0,4,-17.95,1,433.0,958.0,3.84e-05,172.0,542.0,133.717,,142002,3,2mEesUsY0P5sVhcejztBhk,https://open.spotify.com/track/2mEesUsY0P5sVhcejztBhk,8.0
"Rosa, Menina Rosa                                                                                                                                                              ",Jorge Ben Jor,584.0,641.0,2,-7.415,0,886.0,376.0,0.0,118.0,732.0,96.264,,135773,4,5dyxXwO5tacUf6PazUC2y7,https://open.spotify.com/track/5dyxXwO5tacUf6PazUC2y7,8.0
Fado Toninho,Deolinda,692.0,0.21,0,-9.525,1,427.0,865.0,0.0,0.16,743.0,77.878,,127400,4,3z7quP9A9iNsTiwGeutzV6,https://open.spotify.com/track/3z7quP9A9iNsTiwGeutzV6,8.0
Mal Por Mal,Deolinda,645.0,267.0,2,-10.552,1,631.0,623.0,725.0,0.11,389.0,146.339,,171427,4,3BCM8JK32QMx7GQpdMPa0w,https://open.spotify.com/track/3BCM8JK32QMx7GQpdMPa0w,4.0
Violão Vadio,Raphael Rabello,364.0,884.0,5,-21.309,1,41.0,927.0,645.0,127.0,152.0,89.235,,335993,4,5zE2UL4L0EAOl0do6kD3Hp,https://open.spotify.com/track/5zE2UL4L0EAOl0do6kD3Hp,6.0
Chorinho Pra Voce,Paulo Moura,654.0,0.4,9,-13.302,0,405.0,784.0,799.0,997.0,0.85,106.451,,455507,4,2srgmIDmA3Q8BIc8auSYa2,https://open.spotify.com/track/2srgmIDmA3Q8BIc8auSYa2,7.0
Chorando Baixinho,Raphael Rabello,492.0,102.0,2,-18.447,0,613.0,916.0,222.0,914.0,573.0,205.863,,290853,4,36dZLR4pZq5gas8YpdMIEQ,https://open.spotify.com/track/36dZLR4pZq5gas8YpdMIEQ,6.0
Samba da Bênção,Maria Bethânia,597.0,549.0,0,-11.817,1,543.0,372.0,923.0,992.0,866.0,159.381,,182160,4,2moGHNaU8a4j1iowyOiYnF,https://open.spotify.com/track/2moGHNaU8a4j1iowyOiYnF,4.0
Acabou Chorare,Sílvia Pérez Cruz,0.59,148.0,2,-13.962,1,543.0,974.0,134.0,109.0,292.0,100.663,,210453,4,6OjHVvTLiSgdQkV6qvAd0h,https://open.spotify.com/track/6OjHVvTLiSgdQkV6qvAd0h,4.0
Ui! (Voce Inventa),Tom Zé,747.0,0.15,2,-17.645,1,112.0,588.0,6.19e-05,0.12,817.0,84.132,,181707,4,4hWkFHdXxp85FKyQuZryiZ,https://open.spotify.com/track/4hWkFHdXxp85FKyQuZryiZ,4.0
"Augusta, Angélica e Consolação                                                                                                                                                 ",Tom Zé,656.0,375.0,5,-10.531,1,631.0,699.0,3.62e-06,155.0,0.83,137.981,,224867,4,0PIZDOonVDpNlEkjmtuVFb,https://open.spotify.com/track/0PIZDOonVDpNlEkjmtuVFb,0.0
Todos os olhos,Tom Zé,816.0,416.0,5,-8.26,1,572.0,663.0,7.07e-05,954.0,933.0,124.823,,210573,4,6QTIxxuNsTYLHQ4nf1lmDJ,https://open.spotify.com/track/6QTIxxuNsTYLHQ4nf1lmDJ,4.0
Vai (Menina amanhã de manhã),Tom Zé,671.0,0.63,5,-10.367,1,237.0,885.0,0.0,132.0,794.0,127.645,,175133,4,5OjDD3tZErNCn5QqqpJmKf,https://open.spotify.com/track/5OjDD3tZErNCn5QqqpJmKf,4.0
Desde Que o Samba é Samba,Gilberto Gil,789.0,268.0,6,-15.776,0,48.0,822.0,177.0,111.0,683.0,125.185,,256747,4,2MScXeRUExfFsGudzTckV9,https://open.spotify.com/track/2MScXeRUExfFsGudzTckV9,0.0
Insensatez: A Mulher Que Fez,Graveola,789.0,486.0,3,-11.171,1,538.0,0.32,0.0,108.0,947.0,92.579,,143387,4,4UU7oEsj9qJuKD3exXHPlb,https://open.spotify.com/track/4UU7oEsj9qJuKD3exXHPlb,8.0
Ponto De Marinheiro / Marinheiro Só,Zé Maurício Machline,775.0,509.0,2,-11.966,1,125.0,559.0,0.0,332.0,831.0,97.05,,169080,4,4Z230VwFWGMTJs6CrTwYky,https://open.spotify.com/track/4Z230VwFWGMTJs6CrTwYky,4.0
Tanto Mar,Chico Buarque,427.0,504.0,7,-8.1,1,603.0,645.0,2.68e-05,178.0,885.0,180.328,,114907,3,4mvb2QrG9ea14U9BQ8U9Q0,https://open.spotify.com/track/4mvb2QrG9ea14U9BQ8U9Q0,8.0
Diz Que Eu Fui Por Aí,Eva Fernández,689.0,448.0,10,-9.83,0,722.0,866.0,33.0,963.0,498.0,89.225,,231802,4,4e8CIzAEnAVVVS1tNCMmEp,https://open.spotify.com/track/4e8CIzAEnAVVVS1tNCMmEp,0.0
Argumento,Paulinho Da Viola,731.0,762.0,2,-6.768,1,549.0,807.0,0.0,127.0,926.0,113.939,,192893,4,5SK175I291bHHcroTHUwQn,https://open.spotify.com/track/5SK175I291bHHcroTHUwQn,4.0
Chuck Berry Fields Forever,Gilberto Gil,584.0,682.0,0,-10.141,1,0.13,366.0,269.0,794.0,716.0,153.42,,280293,4,5cEHUIuDkbTtFW5eoTp4bI,https://open.spotify.com/track/5cEHUIuDkbTtFW5eoTp4bI,6.0
Brasil Pandeiro,Novos Baianos,549.0,555.0,11,-7.144,1,344.0,791.0,311.0,117.0,876.0,97.724,,235107,4,2Er0f1mhO0g1rov9Cdi5Wk,https://open.spotify.com/track/2Er0f1mhO0g1rov9Cdi5Wk,0.0
Preta Pretinha,Novos Baianos,704.0,561.0,7,-7.177,1,33.0,845.0,7.65e-06,108.0,773.0,124.861,,397493,4,0q1hmhVWdR04mZup6mR56u,https://open.spotify.com/track/0q1hmhVWdR04mZup6mR56u,2.0
Swing de Campo Grande,Novos Baianos,764.0,697.0,11,-7.346,0,525.0,781.0,0.0,163.0,937.0,104.016,,189040,4,5V0HmhGqwjoDq0cHlI05GS,https://open.spotify.com/track/5V0HmhGqwjoDq0cHlI05GS,4.0
Máquina de Ritmo - Ao Vivo,Gilberto Gil,587.0,296.0,2,-16.507,1,224.0,879.0,598.0,391.0,509.0,172.675,,351920,4,3hv8SDnq2ETLT5FoMY28Da,https://open.spotify.com/track/3hv8SDnq2ETLT5FoMY28Da,2.0
Back In Bahia (Ao Vivo),Gilberto Gil,667.0,457.0,6,-13.166,0,295.0,712.0,4.55e-06,966.0,592.0,144.407,,328956,4,2Yv8FPQ8MJgQfuMzqSITuW,https://open.spotify.com/track/2Yv8FPQ8MJgQfuMzqSITuW,6.0
Sabor Colorido / Moça Bonita,"Elomar, Geraldo Azevedo, Vital Farias, Xangai ",517.0,226.0,5,-17.795,1,581.0,808.0,4.66e-06,697.0,525.0,78.868,,258400,4,2ctBnKIGC5KoWUg8reeCTL,https://open.spotify.com/track/2ctBnKIGC5KoWUg8reeCTL,0.0
O Namorado Da Viúva,Jorge Ben Jor,742.0,745.0,2,-13.106,0,447.0,554.0,275.0,549.0,971.0,87.988,,123173,4,0iM2mFz8ijP7Ngm5BXcRo2,https://open.spotify.com/track/0iM2mFz8ijP7Ngm5BXcRo2,8.0
Taj Mahal,Jorge Ben Jor,587.0,703.0,6,-5.789,0,556.0,556.0,0.0,596.0,725.0,136.704,,186933,4,7pdCDKs0i05N8ag4tAC5u5,https://open.spotify.com/track/7pdCDKs0i05N8ag4tAC5u5,4.0
Manada,Bagunço,651.0,485.0,9,-11.49,0,0.04,116.0,697.0,873.0,736.0,108.861,,421814,4,2Je7oP0aHfEy7UdEYyAuUX,https://open.spotify.com/track/2Je7oP0aHfEy7UdEYyAuUX,2.0
Dolcenera,Fabrizio De André,0.68,492.0,11,-8.359,0,436.0,177.0,5.63e-05,201.0,595.0,125.827,,297787,4,1DFFUsN49AUonUcTiQNnjI,https://open.spotify.com/track/1DFFUsN49AUonUcTiQNnjI,6.0
Nomes de Favela,Moyseis Marques,753.0,516.0,0,-9.647,0,662.0,372.0,0.0,647.0,862.0,92.068,,229080,4,1WQ3JkjvHZ03hwTUPLXpqr,https://open.spotify.com/track/1WQ3JkjvHZ03hwTUPLXpqr,0.0
Magalenha,Sérgio Mendes,0.82,633.0,9,-13.816,1,745.0,129.0,0.0,972.0,716.0,116.622,,216933,4,1KhskNApqcI0XuIbbeERlw,https://open.spotify.com/track/1KhskNApqcI0XuIbbeERlw,0.0
Deixa A Gira Girar,Os Tincoãs,512.0,602.0,1,-10.217,1,374.0,621.0,172.0,742.0,563.0,112.901,,191560,4,3BD2hlwoExMUXUpxcYxaWx,https://open.spotify.com/track/3BD2hlwoExMUXUpxcYxaWx,4.0
Senhora liberdade,Zezé Motta,592.0,531.0,2,-10.947,1,355.0,445.0,0.0,922.0,589.0,92.107,,208827,4,0HdeVf8f8wVkrYNYbF0u2t,https://open.spotify.com/track/0HdeVf8f8wVkrYNYbF0u2t,4.0
Berekerê - Voice,Geraldo Azevedo,434.0,573.0,4,-11.203,0,666.0,0.83,0.0,584.0,786.0,172.189,,316600,4,4tJ1bFWFJ6teL8hTObeXC4,https://open.spotify.com/track/4tJ1bFWFJ6teL8hTObeXC4,6.0
Catendé - Live,Vinícius de Moraes,0.45,328.0,2,-14.338,1,473.0,466.0,8.24e-06,754.0,209.0,139.385,,302320,4,5u16KY1xdK7fz9ZZJt0vEx,https://open.spotify.com/track/5u16KY1xdK7fz9ZZJt0vEx,6.0
Coração Imprudente,Paulinho Da Viola,711.0,427.0,2,-11.163,0,106.0,873.0,159.0,972.0,963.0,93.607,,125867,4,7c2WCH2MNOOh1tSyOvesgl,https://open.spotify.com/track/7c2WCH2MNOOh1tSyOvesgl,8.0
Dimokránsa,Mayra Andrade,686.0,0.33,6,-10.174,0,463.0,863.0,1.14e-05,0.13,742.0,154.407,,266133,4,1e8fUVkBW3cL5cRU6Ic36d,https://open.spotify.com/track/1e8fUVkBW3cL5cRU6Ic36d,6.0
Kenha Ki Ben Ki Ta Bai - Live,Mayra Andrade,566.0,482.0,8,-11.898,1,623.0,452.0,204.0,0.69,626.0,132.34,,329960,4,1RxLaLlc23nfFxYF2e2skg,https://open.spotify.com/track/1RxLaLlc23nfFxYF2e2skg,6.0
Baião Destemperado,Barbatuques,0.86,741.0,1,-8.305,1,158.0,425.0,0.63,216.0,744.0,95.715,,163893,4,1EoV0vQjHaMQ8WehQGXS8O,https://open.spotify.com/track/1EoV0vQjHaMQ8WehQGXS8O,8.0
Adeus Até Mais Ver,Homem ao Mar,544.0,239.0,4,-15.386,1,29.0,874.0,451.0,111.0,269.0,83.87,,275723,4,1uvPe8ZgFhO8EnzDdR4sjH,https://open.spotify.com/track/1uvPe8ZgFhO8EnzDdR4sjH,6.0
Baianá,Barbatuques,777.0,573.0,10,-12.078,0,335.0,0.47,138.0,177.0,622.0,95.087,,279680,4,4bndkI1TTh7itdsyixtDoD,https://open.spotify.com/track/4bndkI1TTh7itdsyixtDoD,6.0
Meu Esquema,Mundo Livre S/A,744.0,0.47,11,-12.061,0,414.0,878.0,747.0,982.0,657.0,138.058,,259480,4,5hO3HgwIygwqjkGsw6wdP3,https://open.spotify.com/track/5hO3HgwIygwqjkGsw6wdP3,0.0
Oração,A Banda Mais Bonita da Cidade,425.0,474.0,7,-7.806,1,314.0,613.0,2.44e-06,228.0,379.0,128.631,,301347,4,0YBq701BXkMaK6V5UyvOpT,https://open.spotify.com/track/0YBq701BXkMaK6V5UyvOpT,6.0
Trem Das Onze,Adoniran Barbosa,675.0,449.0,4,-14.164,0,613.0,541.0,337.0,69.0,803.0,91.773,,184000,4,2TI5GBkbrrFtZRM5v1heeb,https://open.spotify.com/track/2TI5GBkbrrFtZRM5v1heeb,4.0
O Leaozinho,Caetano Veloso,597.0,121.0,0,-18.834,1,558.0,829.0,2.06e-06,252.0,571.0,127.076,,184333,4,0SieRhHp1mnsVN8DbGTTuA,https://open.spotify.com/track/0SieRhHp1mnsVN8DbGTTuA,4.0
Sonho Meu,Dona Ivone Lara,597.0,444.0,5,-8.805,0,408.0,638.0,4.92e-06,123.0,444.0,148.065,,228707,4,4wUzJax4y4a6jIhbF28LoC,https://open.spotify.com/track/4wUzJax4y4a6jIhbF28LoC,0.0
Samba De Verao,Caetano Veloso,731.0,299.0,5,-17.199,1,485.0,889.0,223.0,0.11,0.46,119.768,,187627,4,1vt0n3GcAYrsSMue1C6OtC,https://open.spotify.com/track/1vt0n3GcAYrsSMue1C6OtC,4.0
Sonhos,Caetano Veloso,626.0,914.0,0,-20.211,0,856.0,826.0,131.0,113.0,471.0,121.171,,180453,4,6kCjKljGsnyzXaKKH9Cbgu,https://open.spotify.com/track/6kCjKljGsnyzXaKKH9Cbgu,4.0
Shimbalaiê - Live,Caetano Veloso,567.0,179.0,9,-14.674,0,317.0,819.0,1.47e-05,901.0,0.39,78.577,,201387,4,4Q3nQek3cWJqlRVPrvsbdJ,https://open.spotify.com/track/4Q3nQek3cWJqlRVPrvsbdJ,4.0
Sampa - Live,Caetano Veloso,682.0,197.0,7,-13.192,1,0.12,814.0,0.0,697.0,322.0,113.807,,204640,4,38hizYSleQ0861n2jyS7MR,https://open.spotify.com/track/38hizYSleQ0861n2jyS7MR,4.0
Nega Maluca / Billie Jean / Eleanor Rigby,Caetano Veloso,807.0,203.0,11,-13.026,0,449.0,888.0,4.86e-05,138.0,487.0,113.055,,235707,4,3614O0eE1Q8YKvOnCPtWtZ,https://open.spotify.com/track/3614O0eE1Q8YKvOnCPtWtZ,0.0
Get Out Of Town,Caetano Veloso,724.0,193.0,2,-13.268,0,465.0,928.0,154.0,121.0,198.0,108.581,,235293,4,5zX4wtlOEYHGnS9bizVatv,https://open.spotify.com/track/5zX4wtlOEYHGnS9bizVatv,0.0
Coração Vagabundo,Caetano Veloso,557.0,134.0,8,-19.355,1,504.0,967.0,0.28,111.0,205.0,126.497,,202400,5,5NDmf6BvOSrzcJhAtpvV0U,https://open.spotify.com/track/5NDmf6BvOSrzcJhAtpvV0U,4.0
Life On Mars - 1999 Remaster,David Bowie,443.0,605.0,10,-7.829,1,365.0,503.0,5.96e-06,174.0,0.37,122.648,,223413,4,1mSU6b0jPDR022Vpw6PU1U,https://open.spotify.com/track/1mSU6b0jPDR022Vpw6PU1U,0.0
Rebel Rebel,Seu Jorge,712.0,266.0,6,-14.056,0,582.0,905.0,0.0,223.0,316.0,125.307,,144187,4,0gwNAMVAXRvERlC16eZXyA,https://open.spotify.com/track/0gwNAMVAXRvERlC16eZXyA,8.0
Alegria,Batida,715.0,691.0,7,-8.953,1,869.0,331.0,218.0,132.0,747.0,136.015,,215480,4,1K3JwmUeXS2g8OpRhtxtDO,https://open.spotify.com/track/1K3JwmUeXS2g8OpRhtxtDO,4.0
Pobre e Rico,Batida,777.0,892.0,4,-6.851,1,94.0,88.0,564.0,0.3,0.72,128.957,,267612,4,5JwUWwgqAaG8PrQ96YMMdT,https://open.spotify.com/track/5JwUWwgqAaG8PrQ96YMMdT,6.0
Tirei o Chapéu,Batida,725.0,927.0,7,-7.336,1,795.0,544.0,0.0,432.0,823.0,135.062,,213427,4,1NC2mfagQJAUejZNuMernG,https://open.spotify.com/track/1NC2mfagQJAUejZNuMernG,4.0
"Canta Canta, Minha Gente                                                                                                                                                       ",Martinho Da Vila,735.0,783.0,2,-11.895,1,345.0,327.0,0.0,0.19,829.0,94.488,,153440,4,57E1ka54d8zrIy0VzE1EAV,https://open.spotify.com/track/57E1ka54d8zrIy0VzE1EAV,8.0
Burguesinha,Seu Jorge,682.0,949.0,2,-5.401,1,421.0,563.0,403.0,337.0,0.96,101.976,,258187,4,3mXjQTPztvXVRuL6tt6jY3,https://open.spotify.com/track/3mXjQTPztvXVRuL6tt6jY3,0.0
Mina Do Condomínio,Seu Jorge,676.0,868.0,11,-4.313,0,322.0,594.0,0.0,967.0,966.0,95.988,,400627,4,27UvjEKY0j5l2kiuMCHaE1,https://open.spotify.com/track/27UvjEKY0j5l2kiuMCHaE1,2.0
Alma Não Tem Cor,Perotá Chingó,648.0,477.0,7,-6.834,1,231.0,601.0,0.0,45.0,372.0,80.73,,244114,4,2Dh6lSAFh1LWYeoMkDe2TS,https://open.spotify.com/track/2Dh6lSAFh1LWYeoMkDe2TS,0.0
Homens,Manu Chao,745.0,447.0,9,-12.111,0,523.0,792.0,518.0,916.0,974.0,150.021,,198427,4,4WAdzFPrvnq77ZS7woIkfv,https://open.spotify.com/track/4WAdzFPrvnq77ZS7woIkfv,4.0
Se eu quiser falar com Deus - Ao vivo,Gilberto Gil,658.0,259.0,11,-13.141,0,705.0,694.0,5.87e-05,975.0,306.0,110.376,,256213,4,7juNpUD2eKlSPBTdgr8EGC,https://open.spotify.com/track/7juNpUD2eKlSPBTdgr8EGC,0.0
Aquele Abraço,Gilberto Gil,446.0,793.0,2,-4.746,1,115.0,0.14,0.0,573.0,901.0,86.313,,323773,4,7CjSjWTdVPD0ov82Qz55Xb,https://open.spotify.com/track/7CjSjWTdVPD0ov82Qz55Xb,6.0
Aquele abraço - Ao vivo,Gilberto Gil,739.0,0.74,0,-9.442,1,0.1,347.0,5.24e-06,706.0,791.0,94.516,,263907,4,1A46STanraigBtVHIHtOdm,https://open.spotify.com/track/1A46STanraigBtVHIHtOdm,0.0
Maria Bethânia,Caetano Veloso,621.0,471.0,9,-13.784,1,202.0,754.0,177.0,102.0,674.0,129.53,,412600,4,0UHHuAqx5RuwVoqug8JqJy,https://open.spotify.com/track/0UHHuAqx5RuwVoqug8JqJy,2.0
Maria Bethânia,Caetano Veloso,0.62,484.0,9,-13.554,1,179.0,837.0,356.0,992.0,637.0,130.611,,415040,4,4GldaY02BCVmDp82TU1Cpg,https://open.spotify.com/track/4GldaY02BCVmDp82TU1Cpg,2.0
Sampa,Caetano Veloso,703.0,278.0,0,-11.32,1,662.0,543.0,0.0,146.0,623.0,114.322,,199667,4,2VBN5kSs1fyiE5fnOYeKsG,https://open.spotify.com/track/2VBN5kSs1fyiE5fnOYeKsG,4.0
O Ciúme - Remixed Original Album,Caetano Veloso,586.0,209.0,2,-11.684,1,272.0,304.0,1.17e-05,0.1,147.0,96.407,,346467,4,5mQiAI0EhTJxCBGdftoaO7,https://open.spotify.com/track/5mQiAI0EhTJxCBGdftoaO7,2.0
Lindeza,Caetano Veloso,524.0,102.0,9,-19.062,1,382.0,885.0,163.0,115.0,0.14,82.715,,247507,4,4D5QLMjOP8bxl45X1T3878,https://open.spotify.com/track/4D5QLMjOP8bxl45X1T3878,0.0
Get Out Of Town,Caetano Veloso,662.0,124.0,9,-15.647,0,614.0,937.0,124.0,104.0,0.15,108.069,,233640,4,3ZQ4ImZjzOWCgyz6mBEHnj,https://open.spotify.com/track/3ZQ4ImZjzOWCgyz6mBEHnj,0.0
Quando Eu Penso Na Bahia,Caetano Veloso,687.0,263.0,5,-12.151,1,72.0,846.0,211.0,509.0,0.44,89.746,,109240,4,6QG28FulnubhxvNnNS3D8S,https://open.spotify.com/track/6QG28FulnubhxvNnNS3D8S,8.0
The Storms Are On The Ocean,Great Lake Swimmers,531.0,457.0,5,-8.714,1,261.0,807.0,0.0,111.0,468.0,142.151,,245747,3,7cFr7zLBuMKTOXCaqtPZKV,https://open.spotify.com/track/7cFr7zLBuMKTOXCaqtPZKV,0.0
La Leyenda Del Pájaro Antiguo (feat. Nacho Vegas),Carlos Madrid,0.42,357.0,9,-8.995,1,322.0,825.0,1.23e-06,857.0,241.0,116.582,,211305,4,5DsFIYjWE6H4OdqQRaQree,https://open.spotify.com/track/5DsFIYjWE6H4OdqQRaQree,4.0
Paranoid Android,Brad Mehldau,385.0,573.0,7,-13.027,0,449.0,669.0,886.0,932.0,121.0,100.988,,545013,4,2sowiwuhxt4nLIWP6vWJOa,https://open.spotify.com/track/2sowiwuhxt4nLIWP6vWJOa,7.0
There Is An End,Craig James Fox,691.0,574.0,11,-6.006,0,271.0,118.0,7.02e-05,139.0,854.0,107.046,,183391,4,5jfTIrmADLt0seRX9rwtKq,https://open.spotify.com/track/5jfTIrmADLt0seRX9rwtKq,4.0
Yegelle Tezeta,Mulatu Astatke,839.0,348.0,3,-7.567,1,362.0,766.0,834.0,996.0,786.0,125.588,,192819,4,13mRBBJNymUMfw7NQTj0HE,https://open.spotify.com/track/13mRBBJNymUMfw7NQTj0HE,4.0
Different Pulses,Asaf Avidan,635.0,0.53,3,-5.992,1,238.0,319.0,566.0,175.0,932.0,96.977,,266947,4,2Bs2HbkizFCGVbkEtB3oES,https://open.spotify.com/track/2Bs2HbkizFCGVbkEtB3oES,6.0
Far From Any Road,The Handsome Family,706.0,552.0,9,-10.028,0,312.0,234.0,116.0,477.0,738.0,120.009,,168227,4,5cq7IxxCTwE1c58ckgELsc,https://open.spotify.com/track/5cq7IxxCTwE1c58ckgELsc,8.0
Lead Me Home - The Walking Dead Soundtrack,Jamie N Commons,537.0,279.0,6,-11.028,1,289.0,795.0,146.0,118.0,168.0,104.403,,117427,4,3VLdNTLmKpXu79TMCeRbLO,https://open.spotify.com/track/3VLdNTLmKpXu79TMCeRbLO,8.0
Shadows,Au Revoir Simone,422.0,612.0,3,-10.187,0,344.0,188.0,574.0,859.0,598.0,164.975,,242973,4,3tpkutDbpsa2P09FNNlnmt,https://open.spotify.com/track/3tpkutDbpsa2P09FNNlnmt,0.0
Warm Shadow,Fink,738.0,556.0,4,-11.505,0,396.0,635.0,246.0,112.0,286.0,100.522,,346760,3,3jWwXvWrJ1eFPCUrXJdR3E,https://open.spotify.com/track/3jWwXvWrJ1eFPCUrXJdR3E,2.0
Guns Of Brixton,Nouvelle Vague,753.0,496.0,4,-9.512,0,356.0,624.0,5.91e-06,741.0,0.34,119.959,,246947,4,57byua1wdKVH3DM7qRoQ6l,https://open.spotify.com/track/57byua1wdKVH3DM7qRoQ6l,0.0
This Is Not A Love Song,Nouvelle Vague,707.0,476.0,1,-10.496,0,314.0,745.0,4.88e-06,0.13,588.0,99.974,,227800,4,3peV3NsLuIUeOEh3Q4TuAH,https://open.spotify.com/track/3peV3NsLuIUeOEh3Q4TuAH,0.0
Imik Si Mik,Hindi Zahra,785.0,488.0,9,-8.328,1,347.0,733.0,0.0,136.0,781.0,112.01,,232629,4,4moyNoNG30m55yBleLFIX3,https://open.spotify.com/track/4moyNoNG30m55yBleLFIX3,0.0
Sushi,Cocoon,0.6,481.0,5,-12.771,0,292.0,786.0,118.0,109.0,491.0,98.955,,201787,4,1cXPkN2uKjwWRPhtssrRLX,https://open.spotify.com/track/1cXPkN2uKjwWRPhtssrRLX,4.0
Reunite,Isbells,0.59,476.0,1,-12.784,0,294.0,756.0,208.0,106.0,0.6,68.161,,235720,4,3FZp9Dzst1a9cnVJuxxtvH,https://open.spotify.com/track/3FZp9Dzst1a9cnVJuxxtvH,0.0
Oats In The Water,Ben Howard,364.0,475.0,2,-9.442,0,289.0,275.0,455.0,188.0,964.0,127.869,,299382,4,0JpKR3QQs88aTtMUZTtlLz,https://open.spotify.com/track/0JpKR3QQs88aTtMUZTtlLz,6.0
Hey! Wake Up,Luthea Salom,911.0,392.0,0,-8.474,1,499.0,797.0,314.0,107.0,934.0,93.974,,98267,4,67VZstMlh0uLvj7uORvB2D,https://open.spotify.com/track/67VZstMlh0uLvj7uORvB2D,8.0
A Real Hero,College & Electric Youth,719.0,431.0,10,-9.226,1,357.0,834.0,739.0,145.0,378.0,112.004,,267860,4,1aJrVsHwcQMZ8TZ6mlvT5J,https://open.spotify.com/track/1aJrVsHwcQMZ8TZ6mlvT5J,6.0
Under Your Spell,Desire,572.0,599.0,8,-10.19,1,334.0,277.0,649.0,938.0,474.0,105.555,,296400,4,38vNwoJygRx1u77aJOV8Zb,https://open.spotify.com/track/38vNwoJygRx1u77aJOV8Zb,6.0
Eme n'gui mona n'gola,Carlitos Vieira Dias,758.0,0.77,5,-10.566,1,464.0,516.0,9.51e-05,164.0,846.0,107.945,,276533,4,3wguFkdRBUO5dDOt5mNcPk,https://open.spotify.com/track/3wguFkdRBUO5dDOt5mNcPk,6.0
La Vuelta Al Mundo,Calle 13,748.0,538.0,0,-9.943,1,222.0,159.0,1.62e-06,167.0,779.0,124.974,,234133,4,1jlKdNbOA90rjnt88GJnwO,https://open.spotify.com/track/1jlKdNbOA90rjnt88GJnwO,0.0
Canción Del Extranjero,Nacho Vegas,444.0,0.31,6,-12.836,0,82.0,918.0,0.0,123.0,611.0,93.085,,325253,4,0lBa7yynCMneCRM5xQCcVh,https://open.spotify.com/track/0lBa7yynCMneCRM5xQCcVh,6.0
I Wish You Were Here,Alpha Blondy,796.0,566.0,7,-7.857,1,695.0,0.02,181.0,116.0,0.58,143.994,,267120,4,4AVIdds2A4E4UsZcVU0Uso,https://open.spotify.com/track/4AVIdds2A4E4UsZcVU0Uso,6.0
El Partisano,Espaldamaceta,397.0,246.0,0,-14.786,0,383.0,925.0,846.0,103.0,447.0,83.333,,235987,4,1TgoqOjkArBpOfp8YmvhVz,https://open.spotify.com/track/1TgoqOjkArBpOfp8YmvhVz,0.0
Criminals,The Tallest Man On Earth,609.0,413.0,10,-5.559,1,336.0,874.0,299.0,111.0,426.0,126.701,,209947,4,4Qc2AnbiQVj9zUzRfrQNVQ,https://open.spotify.com/track/4Qc2AnbiQVj9zUzRfrQNVQ,4.0
La Nueva Reconquista de Graná,Grupo De Expertos Solynieve,229.0,0.64,9,-7.361,1,469.0,413.0,755.0,927.0,546.0,166.732,,238186,3,6Oj0gEBy4t8cYNX43u6cXd,https://open.spotify.com/track/6Oj0gEBy4t8cYNX43u6cXd,0.0
Ballad of Hollis Brown,Bob Dylan,683.0,312.0,3,-13.588,1,371.0,912.0,123.0,996.0,519.0,111.468,,302307,4,3Si9u9FVlUTcUXVcawnstJ,https://open.spotify.com/track/3Si9u9FVlUTcUXVcawnstJ,6.0
How to Disappear Completely,Radiohead,168.0,302.0,6,-11.645,0,344.0,315.0,0.79,0.11,205.0,102.041,,356333,4,03KRkF62P0whzOVY8v3KGj,https://open.spotify.com/track/03KRkF62P0whzOVY8v3KGj,2.0
Sigur 1 (Untitled),Sigur Rós,294.0,127.0,8,-13.916,1,332.0,915.0,763.0,724.0,0.04,85.423,,398493,4,45X6BMb7ONA5GPJTdWU1jr,https://open.spotify.com/track/45X6BMb7ONA5GPJTdWU1jr,2.0
Sort Of Revolution,Fink,711.0,274.0,11,-17.17,0,355.0,698.0,499.0,823.0,0.21,145.026,,393907,4,6WxHYIG5AQSLOtZmKaBWHV,https://open.spotify.com/track/6WxHYIG5AQSLOtZmKaBWHV,2.0
Something About Us,Daft Punk,875.0,475.0,9,-12.673,0,986.0,0.44,0.72,46.0,384.0,99.958,,232667,4,1NeLwFETswx8Fzxl2AFl91,https://open.spotify.com/track/1NeLwFETswx8Fzxl2AFl91,0.0
Vultures,Cocoon,671.0,463.0,6,-7.431,1,295.0,606.0,0.0,104.0,587.0,82.458,,180998,4,17jdGfPOPtpm89OwbVufa7,https://open.spotify.com/track/17jdGfPOPtpm89OwbVufa7,4.0
Animal Salvatge,Sanjosex,617.0,517.0,7,-10.49,1,262.0,627.0,207.0,158.0,0.59,141.317,,220600,4,0PnFxSp2D1zDZdWgFXrY1i,https://open.spotify.com/track/0PnFxSp2D1zDZdWgFXrY1i,0.0
Ain't No Sunshine,Nancy Sinatra,307.0,245.0,10,-11.62,0,0.03,881.0,762.0,243.0,254.0,139.287,,163200,4,2XTaMoUqPlJL8PLQnVNvlD,https://open.spotify.com/track/2XTaMoUqPlJL8PLQnVNvlD,8.0
However Many Takes it Takes,Vandaveer,608.0,529.0,0,-8.087,0,296.0,739.0,0.0,0.18,719.0,112.533,,153933,4,3DfN5GaNQJuzHFXWbWZpxA,https://open.spotify.com/track/3DfN5GaNQJuzHFXWbWZpxA,8.0
